
code	|	name	|	preferred name	|	taxid
1	|	Naumovozyma castellii CBS 4309	|	 	|	1064592
1	|	Naumovozyma dairenensis CBS 421	|	 	|	1071378
1	|	Nautilia profundicola AmH	|	 	|	598659
1	|	Nectria haematococca mpVI 77-13-4	|	Fusarium vanettenii 77-13-4	|	660122
1	|	Neisseria elongata subsp. glycolytica ATCC 29315	|	 	|	546263
1	|	Neisseria gonorrhoeae FA 1090	|	 	|	242231
1	|	Neisseria gonorrhoeae MS11	|	 	|	528354
1	|	Neisseria gonorrhoeae NCCP11945	|	 	|	521006
1	|	Neisseria lactamica 020-06	|	 	|	489653
1	|	Neisseria meningitidis 053442	|	 	|	374833
3	|	Neisseria meningitidis 510612	|	 	|	 
1	|	Neisseria meningitidis 8013	|	 	|	604162
1	|	Neisseria meningitidis FAM18	|	 	|	272831
1	|	Neisseria meningitidis G2136	|	 	|	935599
1	|	Neisseria meningitidis H44/76	|	 	|	909420
1	|	Neisseria meningitidis LNP21362	|	 	|	1386087
1	|	Neisseria meningitidis M01-240149	|	 	|	935591
1	|	Neisseria meningitidis M01-240355	|	 	|	935588
1	|	Neisseria meningitidis M04-240196	|	 	|	935593
3	|	Neisseria meningitidis M10208	|	 	|	 
1	|	Neisseria meningitidis M7124	|	 	|	1095685
1	|	Neisseria meningitidis MC58	|	 	|	122586
3	|	Neisseria meningitidis NM3682	|	 	|	 
3	|	Neisseria meningitidis NM3683	|	 	|	 
3	|	Neisseria meningitidis NM3686	|	 	|	 
1	|	Neisseria meningitidis NZ-05/33	|	 	|	935589
1	|	Neisseria meningitidis WUE 2594	|	 	|	942513
1	|	Neisseria meningitidis Z2491	|	 	|	122587
1	|	Neisseria meningitidis alpha14	|	 	|	662598
1	|	Neisseria meningitidis alpha710	|	 	|	630588
1	|	Nematocida parisii ERTm1	|	 	|	881290
1	|	Nematocida parisii ERTm3	|	 	|	935791
1	|	Nematocida sp. 1 ERTm2	|	 	|	944018
1	|	Neofusicoccum parvum UCRNP2	|	 	|	1287680
1	|	Neorhizobium galegae bv. officinalis bv. officinalis str. HAMBI 1141	|	 	|	1028801
1	|	Neorhizobium galegae bv. orientalis str. HAMBI 540	|	 	|	1028800
1	|	Neorickettsia helminthoeca str. Oregon	|	 	|	1286528
1	|	Neorickettsia risticii str. Illinois	|	 	|	434131
1	|	Neorickettsia sennetsu str. Miyayama	|	 	|	222891
2	|	Neosartorya fischeri NRRL 181	|	Aspergillus fischeri NRRL 181	|	331117
1	|	Neurospora africana FGSC 1740	|	 	|	1266766
3	|	Neurospora crassa 73	|	 	|	 
1	|	Neurospora crassa OR74A	|	 	|	367110
1	|	Neurospora pannonica FGSC 7221	|	 	|	1266714
1	|	Neurospora sublineolata FGSC 5508	|	 	|	1266767
1	|	Neurospora terricola FGSC 1889	|	 	|	1266715
1	|	Neurospora tetrasperma FGSC 2508	|	 	|	510951
1	|	Neurospora tetrasperma FGSC 2509	|	 	|	510952
3	|	Niabella soli DSM 19437 JS13-8	|	 	|	 
1	|	Niastella koreensis GR20-10	|	 	|	700598
3	|	Nilaparvata lugens yeast-like symbiont Hangzhou	|	 	|	 
1	|	Nitratifractor salsuginis DSM 16511	|	 	|	749222
1	|	Nitratiruptor sp. SB155-2	|	 	|	387092
1	|	Nitrobacter hamburgensis X14	|	 	|	323097
1	|	Nitrobacter winogradskyi Nb-255	|	 	|	323098
1	|	Nitrosococcus halophilus Nc 4	|	 	|	472759
1	|	Nitrosococcus oceani ATCC 19707	|	 	|	323261
1	|	Nitrosococcus watsonii C-113	|	 	|	105559
1	|	Nitrosomonas europaea ATCC 19718	|	 	|	228410
1	|	Nitrosomonas eutropha C91	|	 	|	335283
1	|	Nitrosomonas sp. AL212	|	 	|	153948
1	|	Nitrosomonas sp. Is79A3	|	 	|	261292
1	|	Nitrosopumilus maritimus SCM1	|	 	|	436308
1	|	Nitrososphaera viennensis EN76	|	 	|	926571
1	|	Nitrosospira multiformis ATCC 25196	|	 	|	323848
3	|	Nocardia brasiliensis ATCC 700358 HUJEG-1	|	 	|	 
1	|	Nocardia cyriacigeorgica GUH-2	|	 	|	1127134
1	|	Nocardia farcinica IFM 10152	|	 	|	247156
1	|	Nocardia nova SH22a	|	 	|	1415166
1	|	Nocardioides sp. JS614	|	 	|	196162
1	|	Nocardiopsis alba ATCC BAA-2165	|	 	|	1205910
1	|	Nocardiopsis dassonvillei subsp. dassonvillei DSM 43111	|	 	|	446468
1	|	Nodularia spumigena CCY9414	|	 	|	313624
1	|	Nomascus leucogenys	|	 	|	61853
1	|	Nonlabens dokdonensis DSW-6	|	 	|	592029
1	|	Nonlabens marinus S1-08	|	 	|	1454201
1	|	Nosema apis BRL 01	|	 	|	1037528
1	|	Nosema bombycis CQ1	|	 	|	578461
3	|	Nostoc punctiforme PCC 73102 ATCC 29133	|	 	|	 
1	|	Nostoc sp. PCC 7107	|	 	|	317936
2	|	Nostoc sp. PCC 7120	|	Nostoc sp. PCC 7120 = FACHB-418	|	103690
1	|	Nostoc sp. PCC 7524	|	 	|	28072
1	|	Novosphingobium aromaticivorans DSM 12444	|	 	|	279238
1	|	Novosphingobium pentaromativorans US6-1	|	 	|	1088721
1	|	Novosphingobium sp. PP1Y	|	 	|	702113
1	|	Oceanimonas sp. GK1	|	 	|	511062
1	|	Oceanithermus profundus DSM 14977	|	 	|	670487
1	|	Oceanobacillus iheyensis HTE831	|	 	|	221109
1	|	Ochotona princeps	|	 	|	9978
1	|	Ochrobactrum anthropi ATCC 49188	|	Brucella anthropi ATCC 49188	|	439375
3	|	Ochrobactrum anthropi OAB	|	 	|	 
1	|	Octadecabacter antarcticus 307	|	 	|	391626
1	|	Octadecabacter arcticus 238	|	 	|	391616
3	|	Odoribacter splanchnicus DSM 20712 DSM 220712	|	 	|	 
1	|	Oenococcus kitaharae DSM 17330	|	 	|	1045004
1	|	Oenococcus oeni PSU-1	|	 	|	203123
1	|	Ogataea parapolymorpha DL-1	|	 	|	871575
1	|	Oleispira antarctica RB-8	|	 	|	698738
1	|	Oligotropha carboxidovorans OM4	|	Afipia carboxidovorans OM4	|	1031710
3	|	Oligotropha carboxidovorans OM5 ATCC 49405	|	 	|	 
1	|	Oligotropha carboxidovorans OM5	|	Afipia carboxidovorans OM5	|	504832
1	|	Olsenella uli DSM 7084	|	 	|	633147
1	|	Omphalotus olearius VT 653.13	|	 	|	1128401
3	|	Onion yellows phytoplasma OY-M onion yellows	|	 	|	 
1	|	Ophiocordyceps sinensis CO18	|	 	|	911162
1	|	Ophiostoma novo-ulmi subsp. novo-ulmi H327	|	 	|	1224258
1	|	Ophiostoma piceae UAMH 11346	|	 	|	1262450
1	|	Opitutaceae bacterium TAV5	|	 	|	794903
1	|	Opitutus terrae PB90-1	|	 	|	452637
1	|	Oreochromis niloticus	|	 	|	8128
1	|	Orientia tsutsugamushi str. Boryong	|	 	|	357244
1	|	Orientia tsutsugamushi str. Ikeda	|	 	|	334380
1	|	Ornithobacterium rhinotracheale DSM 15997	|	 	|	867902
1	|	Ornithobacterium rhinotracheale ORT-UMN 88	|	 	|	1401325
1	|	Ornithorhynchus anatinus	|	 	|	9258
1	|	Oryctolagus cuniculus	|	 	|	9986
1	|	Oryza sativa Japonica Group	|	 	|	39947
1	|	Oryzias latipes	|	 	|	8090
1	|	Oscillatoria acuminata PCC 6304	|	 	|	56110
1	|	Oscillatoria nigro-viridis PCC 7112	|	 	|	179408
1	|	Oscillibacter valericigenes Sjm18-20	|	 	|	693746
1	|	Otolemur garnettii	|	 	|	30611
1	|	Ovis aries	|	 	|	9940
1	|	Owenweeksia hongkongensis DSM 17368	|	 	|	926562
3	|	Paenibacillus beijingensis DSM 24997	|	 	|	 
3	|	Paenibacillus borealis DSM 13188	|	 	|	 
3	|	Paenibacillus durus DSM 1735	|	 	|	 
3	|	Paenibacillus graminis DSM 15220	|	 	|	 
1	|	Paenibacillus larvae subsp. larvae DSM 25430	|	 	|	697284
1	|	Paenibacillus mucilaginosus 3016	|	 	|	1116391
1	|	Paenibacillus mucilaginosus K02	|	 	|	997761
1	|	Paenibacillus mucilaginosus KNP414	|	 	|	1036673
3	|	Paenibacillus odorifer DSM 15391	|	 	|	 
3	|	Paenibacillus polymyxa CF05	|	 	|	 
1	|	Paenibacillus polymyxa CR1	|	 	|	1429244
1	|	Paenibacillus polymyxa E681	|	 	|	349520
1	|	Paenibacillus polymyxa M1	|	 	|	1052684
1	|	Paenibacillus polymyxa SC2	|	 	|	886882
3	|	Paenibacillus polymyxa SQR-21 SQR21	|	 	|	 
3	|	Paenibacillus polymyxa Sb3-1	|	 	|	 
1	|	Paenibacillus sabinae T27	|	 	|	1268072
1	|	Paenibacillus sp. FSL H7-0357	|	 	|	1536774
1	|	Paenibacillus sp. FSL H7-0737	|	 	|	1536775
1	|	Paenibacillus sp. FSL P4-0081	|	 	|	1536769
1	|	Paenibacillus sp. FSL R5-0345	|	 	|	1536770
1	|	Paenibacillus sp. FSL R5-0912	|	 	|	1536771
1	|	Paenibacillus sp. FSL R7-0273	|	 	|	1536772
1	|	Paenibacillus sp. FSL R7-0331	|	 	|	1536773
1	|	Paenibacillus sp. IHBB 10380	|	 	|	1566358
1	|	Paenibacillus sp. JDR-2	|	 	|	324057
1	|	Paenibacillus sp. Y412MC10	|	 	|	481743
3	|	Paenibacillus stellifer DSM 14472	|	 	|	 
1	|	Paenibacillus terrae HPL-003	|	 	|	985665
1	|	Palaeococcus pacificus DY20341	|	 	|	1343739
1	|	Paludibacter propionicigenes WB4	|	 	|	694427
1	|	Pan troglodytes	|	 	|	9598
3	|	Pandoraea apista TF81F4	|	 	|	 
3	|	Pandoraea oxalativorans DSM 23570	|	 	|	 
1	|	Pandoraea pnomenusa 3kgm	|	 	|	1416914
3	|	Pandoraea pnomenusa DSM 16536	|	 	|	 
3	|	Pandoraea pnomenusa RB38	|	 	|	 
3	|	Pandoraea pulmonicola DSM 16583	|	 	|	 
1	|	Pandoraea sp. RB-44	|	Pandoraea pnomenusa	|	93220
3	|	Pandoraea sputorum DSM 21091	|	 	|	 
3	|	Pandoraea vervacti NS15	|	 	|	 
1	|	Pantoea ananatis AJ13355	|	 	|	932677
1	|	Pantoea ananatis LMG 20103	|	 	|	706191
1	|	Pantoea ananatis LMG 5342	|	 	|	1123863
1	|	Pantoea ananatis PA13	|	 	|	1095774
3	|	Pantoea rwandensis ND04	|	 	|	 
1	|	Pantoea sp. At-9b	|	 	|	592316
1	|	Pantoea sp. PSNIH1	|	 	|	1484158
1	|	Pantoea sp. PSNIH2	|	 	|	1484157
1	|	Pantoea vagans C9-1	|	 	|	712898
1	|	Papio anubis	|	 	|	9555
1	|	Parabacteroides distasonis ATCC 8503	|	 	|	435591
1	|	Parachlamydia acanthamoebae UV-7	|	 	|	765952
1	|	Paracoccidioides brasiliensis Pb03	|	 	|	482561
1	|	Paracoccidioides brasiliensis Pb18	|	 	|	502780
3	|	Paracoccidioides sp. lutzii Pb01	|	 	|	 
1	|	Paracoccus aminophilus JCM 7686	|	 	|	1367847
1	|	Paracoccus denitrificans PD1222	|	 	|	318586
3	|	Parasitella parasitica CBS 412.66 substr. NGI-315 ade-	|	 	|	 
1	|	Parvibaculum lavamentivorans DS-1	|	 	|	402881
3	|	Parvimonas micra KCOM 1535 ChDC B708	|	 	|	 
1	|	Parvularcula bermudensis HTCC2503	|	 	|	314260
1	|	Passalora fulva CBS 131901	|	Fulvia fulva CBS 131901	|	1156157
1	|	Pasteurella multocida 36950	|	 	|	1075089
3	|	Pasteurella multocida ATCC 43137	|	 	|	 
1	|	Pasteurella multocida OH1905	|	 	|	1304890
1	|	Pasteurella multocida subsp. multocida OH4807	|	 	|	1304873
1	|	Pasteurella multocida subsp. multocida str. 3480	|	 	|	584721
1	|	Pasteurella multocida subsp. multocida str. HB03	|	 	|	1147130
1	|	Pasteurella multocida subsp. multocida str. HN06	|	 	|	1132496
1	|	Pasteurella multocida subsp. multocida str. Pm70	|	 	|	272843
3	|	Pectobacterium atrosepticum 21A	|	 	|	 
3	|	Pectobacterium atrosepticum JG10-08	|	 	|	 
1	|	Pectobacterium atrosepticum SCRI1043	|	 	|	218491
1	|	Pectobacterium carotovorum subsp. carotovorum PC1	|	 	|	561230
1	|	Pectobacterium carotovorum subsp. carotovorum PCC21	|	 	|	1218933
3	|	Pectobacterium carotovorum subsp. odoriferum BC S7	|	 	|	 
1	|	Pectobacterium sp. SCC3193	|	Pectobacterium parmentieri	|	1905730
2	|	Pectobacterium wasabiae WPP163	|	Pectobacterium parmentieri WPP163	|	561231
1	|	Pediococcus claussenii ATCC BAA-344	|	 	|	701521
1	|	Pediococcus pentosaceus ATCC 25745	|	 	|	278197
1	|	Pediococcus pentosaceus SL4	|	 	|	1408206
1	|	Pedobacter heparinus DSM 2366	|	 	|	485917
2	|	Pedobacter saltans DSM 12145	|	Pseudopedobacter saltans DSM 12145	|	762903
1	|	Pelagibacterium halotolerans B2	|	 	|	1082931
1	|	Pelobacter carbinolicus DSM 2380	|	Syntrophotalea carbinolica DSM 2380	|	338963
1	|	Pelobacter propionicus DSM 2379	|	 	|	338966
1	|	Pelodictyon phaeoclathratiforme BU-1	|	 	|	324925
1	|	Pelosinus fermentans JBW45	|	 	|	1192197
1	|	Pelosinus sp. UFO1	|	 	|	484770
1	|	Pelotomaculum thermopropionicum SI	|	 	|	370438
1	|	Penicillium camemberti FM 013	|	 	|	1429867
1	|	Penicillium chrysogenum KF-25	|	 	|	1218708
1	|	Penicillium chrysogenum NCPC10086	|	 	|	1297591
3	|	Penicillium chrysogenum P2niaD18	|	 	|	 
1	|	Penicillium digitatum PHI26	|	 	|	1170229
1	|	Penicillium digitatum Pd1	|	 	|	1170230
1	|	Penicillium oxalicum 114-2	|	 	|	933388
1	|	Penicillium oxalicum JU-A10-T	|	 	|	933390
1	|	Penicillium paxilli ATCC 26601	|	 	|	1292256
1	|	Penicillium roqueforti FM164	|	 	|	1365484
1	|	Penicillium rubens Wisconsin 54-1255	|	 	|	500485
2	|	Peptoclostridium difficile 2007855	|	Clostridioides difficile 2007855	|	699033
3	|	Peptoclostridium difficile 630Derm	|	 	|	 
2	|	Peptoclostridium difficile 630	|	Clostridioides difficile 630	|	272563
3	|	Peptoclostridium difficile 630 cultivar NCTC 13307  /strain	|	 	|	 
2	|	Peptoclostridium difficile BI1	|	Clostridioides difficile BI1	|	699034
2	|	Peptoclostridium difficile BI9	|	Clostridioides difficile BI9	|	699032
2	|	Peptoclostridium difficile CD196	|	Clostridioides difficile CD196	|	645462
2	|	Peptoclostridium difficile CF5	|	Clostridioides difficile CF5	|	699036
2	|	Peptoclostridium difficile M120	|	Clostridioides difficile M120	|	699035
2	|	Peptoclostridium difficile M68	|	Clostridioides difficile M68	|	699037
2	|	Peptoclostridium difficile R20291	|	Clostridioides difficile R20291	|	645463
1	|	Peptoniphilus sp. 1-1	|	 	|	875453
1	|	Persephonella marina EX-H1	|	 	|	123214
1	|	Pestalotiopsis fici W106-1	|	 	|	1229662
1	|	Petromyzon marinus	|	 	|	7757
1	|	Petrotoga mobilis SJ95	|	 	|	403833
2	|	Phaeobacter gallaeciensis 2.10	|	Phaeobacter inhibens 2.10	|	383629
1	|	Phaeobacter gallaeciensis DSM 26640	|	 	|	1423144
1	|	Phaeobacter inhibens DSM 17395	|	 	|	391619
1	|	Phenylobacterium zucineum HLK1	|	 	|	450851
3	|	Phlebiopsis gigantea 11061 1 CR5-6	|	 	|	 
3	|	Phlebopus portentosus PP33	|	 	|	 
1	|	Photobacterium gaetbulicola Gung47	|	 	|	658445
1	|	Photorhabdus asymbiotica	|	 	|	291112
1	|	Phycisphaera mikurensis NBRC 102666	|	 	|	1142394
1	|	Physcomitrella patens	|	Physcomitrium patens	|	3218
1	|	Picrophilus torridus DSM 9790	|	 	|	263820
3	|	Pimelobacter simplex VKM Ac-2033D	|	 	|	 
1	|	Pirellula staleyi DSM 6068	|	 	|	530564
2	|	Planctomyces brasiliensis DSM 5305	|	Rubinisphaera brasiliensis DSM 5305	|	756272
2	|	Planctomyces limnophilus DSM 3776	|	Planctopirus limnophila DSM 3776	|	521674
1	|	Planktomarina temperata RCA23	|	 	|	666509
1	|	Planococcus sp. PAMC 21323	|	 	|	1526927
1	|	Plasmodium falciparum 3D7	|	 	|	36329
1	|	Plautia stali symbiont	|	 	|	891974
1	|	Pleurocapsa sp. PCC 7327	|	 	|	118163
1	|	Pleurotus ostreatus PC15	|	 	|	1137138
1	|	Plicaturopsis crispa FD-325 SS-3	|	 	|	944288
3	|	Pluralibacter gergoviae FB2	|	 	|	 
1	|	Podospora anserina S mat+	|	 	|	515849
1	|	Polaribacter sp. MED152	|	 	|	313598
1	|	Polaromonas naphthalenivorans CJ2	|	 	|	365044
1	|	Polaromonas sp. JS666	|	 	|	296591
1	|	Polymorphum gilvum SL003B-26A1	|	 	|	991905
3	|	Polynucleobacter necessarius subsp. asymbioticus MWH-MoK4	|	 	|	 
2	|	Polynucleobacter necessarius subsp. asymbioticus QLW-P1DMWA-1	|	Polynucleobacter asymbioticus QLW-P1DMWA-1	|	312153
2	|	Polynucleobacter necessarius subsp. necessarius STIR1	|	Polynucleobacter necessarius STIR1	|	452638
1	|	Pongo pygmaeus abelii	|	Pongo abelii	|	9601
3	|	Pontibacter korlensis X14-1T	|	 	|	 
1	|	Populus trichocarpa	|	 	|	3694
1	|	Porphyromonadaceae bacterium ING2-E5B	|	Fermentimonas caenicola	|	1562970
1	|	Porphyromonas asaccharolytica DSM 20707	|	 	|	879243
1	|	Porphyromonas gingivalis ATCC 33277	|	 	|	431947
3	|	Porphyromonas gingivalis HG66	|	 	|	 
1	|	Porphyromonas gingivalis TDC60	|	 	|	1030843
1	|	Porphyromonas gingivalis W83	|	 	|	242619
1	|	Prevotella dentalis DSM 3688	|	 	|	908937
1	|	Prevotella denticola F0289	|	 	|	767031
1	|	Prevotella intermedia 17	|	 	|	246198
1	|	Prevotella melaninogenica ATCC 25845	|	 	|	553174
3	|	Prevotella ruminicola 23 Bryant 23	|	 	|	 
1	|	Prevotella sp. oral taxon 299 str. F0039	|	 	|	575614
1	|	Pristionchus pacificus	|	 	|	54126
1	|	Procavia capensis	|	 	|	9813
1	|	Prochlorococcus marinus str. AS9601	|	 	|	146891
3	|	Prochlorococcus marinus str. MIT 9211 MIT9211	|	 	|	 
1	|	Prochlorococcus marinus str. MIT 9215	|	 	|	93060
1	|	Prochlorococcus marinus str. MIT 9301	|	 	|	167546
1	|	Prochlorococcus marinus str. MIT 9303	|	 	|	59922
1	|	Prochlorococcus marinus str. MIT 9312	|	 	|	74546
3	|	Prochlorococcus marinus str. MIT 9313 MIT9313	|	 	|	 
1	|	Prochlorococcus marinus str. MIT 9515	|	 	|	167542
1	|	Prochlorococcus marinus str. NATL1A	|	 	|	167555
1	|	Prochlorococcus marinus str. NATL2A	|	 	|	59920
3	|	Prochlorococcus marinus subsp. marinus str. CCMP1375 SS120	|	 	|	 
3	|	Prochlorococcus marinus subsp. pastoris str. CCMP1986 MED4	|	 	|	 
1	|	Prochlorococcus sp. MIT 0604	|	 	|	1501268
1	|	Prochlorococcus sp. MIT 0801	|	 	|	1501269
2	|	Propionibacterium acidipropionici ATCC 4875	|	Acidipropionibacterium acidipropionici ATCC 4875	|	1171373
2	|	Propionibacterium acnes 266	|	Cutibacterium acnes 266	|	909952
2	|	Propionibacterium acnes 6609	|	Cutibacterium acnes 6609	|	1031709
2	|	Propionibacterium acnes ATCC 11828	|	Cutibacterium acnes subsp. defendens ATCC 11828	|	1091045
2	|	Propionibacterium acnes C1	|	Cutibacterium acnes C1	|	1234380
2	|	Propionibacterium acnes HL096PA1	|	Cutibacterium acnes HL096PA1	|	1134454
2	|	Propionibacterium acnes KPA171202	|	Cutibacterium acnes KPA171202	|	267747
2	|	Propionibacterium acnes SK137	|	Cutibacterium acnes SK137	|	553199
2	|	Propionibacterium acnes TypeIA2 P.acn17	|	Cutibacterium acnes TypeIA2 P.acn17	|	1114967
2	|	Propionibacterium acnes TypeIA2 P.acn31	|	Cutibacterium acnes TypeIA2 P.acn31	|	1114969
2	|	Propionibacterium acnes TypeIA2 P.acn33	|	Cutibacterium acnes TypeIA2 P.acn33	|	1114966
2	|	Propionibacterium acnes hdn-1	|	Cutibacterium acnes hdn-1	|	1276648
2	|	Propionibacterium avidum 44067	|	Cutibacterium avidum 44067	|	1170318
3	|	Propionibacterium freudenreichii subsp. freudenreichii DSM 20271	|	 	|	 
3	|	Propionibacterium freudenreichii subsp. shermanii CIRM-BIA1 CIRM-B1AI	|	 	|	 
1	|	Propionibacterium propionicum F0230a	|	Arachnia propionica F0230a	|	767029
1	|	Prosthecochloris aestuarii DSM 271	|	 	|	290512
1	|	Proteus mirabilis BB2000	|	 	|	1266738
1	|	Proteus mirabilis HI4320	|	 	|	529507
3	|	Providencia stuartii ATCC 33672	|	 	|	 
1	|	Providencia stuartii MRSN 2154	|	 	|	1157951
1	|	Pseudanabaena sp. PCC 7367	|	 	|	82654
1	|	Pseudoalteromonas atlantica T6c	|	 	|	342610
1	|	Pseudoalteromonas haloplanktis TAC125	|	Pseudoalteromonas translucida TAC125	|	326442
1	|	Pseudoalteromonas sp. OCN003	|	Pseudoalteromonas piratica	|	1348114
1	|	Pseudoalteromonas sp. SM9913	|	 	|	234831
1	|	Pseudocercospora fijiensis CIRAD86	|	 	|	383855
1	|	Pseudocercospora pini-densiflorae CBS 125139	|	 	|	1367541
1	|	Pseudogulbenkiania sp. NH8B	|	 	|	748280
1	|	Pseudogymnoascus destructans 20631-21	|	 	|	658429
1	|	Pseudomonas aeruginosa 19BR	|	 	|	1051003
1	|	Pseudomonas aeruginosa 213BR	|	 	|	1051004
1	|	Pseudomonas aeruginosa B136-33	|	 	|	1280938
1	|	Pseudomonas aeruginosa DK2	|	 	|	1093787
3	|	Pseudomonas aeruginosa F22031	|	 	|	 
3	|	Pseudomonas aeruginosa FRD1	|	 	|	 
1	|	Pseudomonas aeruginosa LES400	|	 	|	1408271
1	|	Pseudomonas aeruginosa LES431	|	 	|	1408272
1	|	Pseudomonas aeruginosa LESB58	|	 	|	557722
1	|	Pseudomonas aeruginosa LESB65	|	 	|	1408273
1	|	Pseudomonas aeruginosa LESlike1	|	 	|	1408274
1	|	Pseudomonas aeruginosa LESlike4	|	 	|	1408275
1	|	Pseudomonas aeruginosa LESlike5	|	 	|	1408276
1	|	Pseudomonas aeruginosa LESlike7	|	 	|	1408277
1	|	Pseudomonas aeruginosa M18	|	 	|	941193
1	|	Pseudomonas aeruginosa MTB-1	|	 	|	1415629
1	|	Pseudomonas aeruginosa NCGM2.S1	|	 	|	1089456
3	|	Pseudomonas aeruginosa NCGM 1900	|	 	|	 
3	|	Pseudomonas aeruginosa NCGM 1984	|	 	|	 
1	|	Pseudomonas aeruginosa PA1R	|	 	|	1279008
1	|	Pseudomonas aeruginosa PA1	|	 	|	1279007
1	|	Pseudomonas aeruginosa PA38182	|	 	|	1407059
1	|	Pseudomonas aeruginosa PA7	|	 	|	381754
1	|	Pseudomonas aeruginosa PA96	|	 	|	1457392
1	|	Pseudomonas aeruginosa PACS2	|	 	|	388272
1	|	Pseudomonas aeruginosa PAO1-VE13	|	 	|	1367494
1	|	Pseudomonas aeruginosa PAO1-VE2	|	 	|	1367493
1	|	Pseudomonas aeruginosa PAO1H2O	|	 	|	1147787
1	|	Pseudomonas aeruginosa PAO1	|	 	|	208964
1	|	Pseudomonas aeruginosa PAO581	|	 	|	1352354
3	|	Pseudomonas aeruginosa PSE305	|	 	|	 
1	|	Pseudomonas aeruginosa RP73	|	 	|	1340851
1	|	Pseudomonas aeruginosa SCV20265	|	 	|	1427342
1	|	Pseudomonas aeruginosa UCBPP-PA14	|	 	|	208963
1	|	Pseudomonas aeruginosa VRFPA04	|	 	|	1400868
1	|	Pseudomonas aeruginosa YL84	|	 	|	1448140
3	|	Pseudomonas aeruginosa c7447m C7447m	|	 	|	 
3	|	Pseudomonas alkylphenolia KL28	|	 	|	 
3	|	Pseudomonas balearica DSM 6083 DSM6083 SP1402	|	 	|	 
3	|	Pseudomonas brassicacearum DF41	|	 	|	 
1	|	Pseudomonas brassicacearum subsp. brassicacearum NFM421	|	 	|	994484
3	|	Pseudomonas chlororaphis PA23	|	 	|	 
3	|	Pseudomonas chlororaphis PCL1606	|	 	|	 
3	|	Pseudomonas chlororaphis subsp. aurantiaca JD37	|	 	|	 
1	|	Pseudomonas cichorii JBC1	|	 	|	1441629
3	|	Pseudomonas cremoricolorata ND07	|	 	|	 
2	|	Pseudomonas denitrificans ATCC 13867	|	Pseudomonas sp. ATCC 13867	|	1294143
1	|	Pseudomonas entomophila L48	|	 	|	384676
1	|	Pseudomonas fluorescens A506	|	 	|	1037911
1	|	Pseudomonas fluorescens F113	|	Pseudomonas ogarae	|	1114970
3	|	Pseudomonas fluorescens LBUM223	|	 	|	 
3	|	Pseudomonas fluorescens PCL1751	|	 	|	 
1	|	Pseudomonas fluorescens PICF7	|	 	|	1334632
1	|	Pseudomonas fluorescens Pf0-1	|	 	|	205922
1	|	Pseudomonas fluorescens SBW25	|	 	|	216595
3	|	Pseudomonas fluorescens UK4	|	 	|	 
1	|	Pseudomonas fulva 12-X	|	 	|	743720
1	|	Pseudomonas knackmussii B13	|	 	|	1301098
1	|	Pseudomonas mandelii JR-1	|	 	|	1147786
1	|	Pseudomonas mendocina NK-01	|	 	|	1001585
1	|	Pseudomonas mendocina ymp	|	 	|	399739
1	|	Pseudomonas monteilii SB3078	|	 	|	1435044
1	|	Pseudomonas monteilii SB3101	|	 	|	1435058
1	|	Pseudomonas mosselii SJ10	|	 	|	1388763
3	|	Pseudomonas parafulva CRS01-1	|	 	|	 
3	|	Pseudomonas plecoglossicida NyZ12	|	 	|	 
1	|	Pseudomonas poae RE*1-1-14	|	 	|	1282356
1	|	Pseudomonas protegens CHA0	|	 	|	1124983
1	|	Pseudomonas protegens Cab57	|	 	|	1420599
1	|	Pseudomonas protegens Pf-5	|	 	|	220664
3	|	Pseudomonas pseudoalcaligenes CECT 5344 CECT5344	|	 	|	 
2	|	Pseudomonas pseudoalcaligenes	|	Pseudomonas oleovorans	|	301
1	|	Pseudomonas putida BIRD-1	|	 	|	931281
3	|	Pseudomonas putida DLL-E4	|	 	|	 
1	|	Pseudomonas putida DOT-T1E	|	 	|	1196325
1	|	Pseudomonas putida F1	|	 	|	351746
1	|	Pseudomonas putida GB-1	|	 	|	76869
1	|	Pseudomonas putida H8234	|	 	|	1331671
3	|	Pseudomonas putida HB3267 PC9	|	 	|	 
1	|	Pseudomonas putida KT2440	|	 	|	160488
1	|	Pseudomonas putida NBRC 14164	|	 	|	1211579
1	|	Pseudomonas putida ND6	|	 	|	231023
1	|	Pseudomonas putida S12	|	 	|	1215087
1	|	Pseudomonas putida S16	|	 	|	1042876
1	|	Pseudomonas putida W619	|	 	|	390235
1	|	Pseudomonas resinovorans NBRC 106553	|	 	|	1245471
3	|	Pseudomonas rhizosphaerae DSM 16299	|	 	|	 
3	|	Pseudomonas savastanoi pv. phaseolicola 1448A BAA-978	|	 	|	 
3	|	Pseudomonas simiae WCS417	|	 	|	 
3	|	Pseudomonas sp. 20 BN	|	 	|	 
1	|	Pseudomonas sp. FGI182	|	 	|	1259844
1	|	Pseudomonas sp. MRSN12121	|	 	|	1611770
1	|	Pseudomonas sp. MT-1	|	 	|	150396
1	|	Pseudomonas sp. StFLB209	|	 	|	1028989
1	|	Pseudomonas sp. TKP	|	 	|	1415630
1	|	Pseudomonas sp. UW4	|	 	|	1207075
1	|	Pseudomonas sp. VLB120	|	 	|	69328
1	|	Pseudomonas sp. WCS374	|	 	|	1495331
3	|	Pseudomonas stutzeri 19SMN4	|	 	|	 
