taxid	GenomeID	superkingdom	kingdom	phylum	class	order	family	genus	Domain	Group	SubGroup	size_gen	Genes	ntrna_gen	GC	Status	levels	filt
996	Flav_colu_ATCC_49512	Bacteria	Kin_FCB group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	Bacteria	FCB group	Bacteroidetes/Chlorobi group	3.22128	2848	75	31.7	Complete Genome	Bacteria	ok
1590	Lact_plan_JDM1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Bacteria	Terrabacteria group	Firmicutes	3.23125	3011	62	44.6	Complete Genome	Bacteria	ok
1590	Lact_plan_ZJ316	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Bacteria	Terrabacteria group	Firmicutes	3.23125	3011	65	44.6	Complete Genome	Bacteria	ok
1590	Lact_plan_B21	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Bacteria	Terrabacteria group	Firmicutes	3.23125	3011	67	44.6	Complete Genome	Bacteria	ok
1590	Lact_plan_16	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Bacteria	Terrabacteria group	Firmicutes	3.23125	3011	69	44.6	Complete Genome	Bacteria	ok
1590	Lact_plan_plantarum_ST_III	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Bacteria	Terrabacteria group	Firmicutes	3.23125	3011	71	44.6	Complete Genome	Bacteria	ok
1590	Lact_plan_plantarum_P_8	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Bacteria	Terrabacteria group	Firmicutes	3.23125	3011	72	44.6	Complete Genome	Bacteria	ok
1590	Lact_plan_WCFS1	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactobacillus	Bacteria	Terrabacteria group	Firmicutes	3.23125	3011	74	44.6	Complete Genome	Bacteria	ok
106	Rune_slit_DSM_19594	Bacteria	Kin_FCB group	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Runella	Bacteria	FCB group	Bacteroidetes/Chlorobi group	3.23692	2830	44	46.1	Scaffold	Bacteria	ok
39485	Euba_elig_ATCC_27750	Bacteria	Kin_Terrabacteria group	Firmicutes	Clostridia	Clostridiales	Eubacteriaceae	Eubacterium	Bacteria	Terrabacteria group	Firmicutes	3.23742	3179	47	38	Scaffold	Bacteria	ok
328814	Alis_shah_WAL_8301	Bacteria	Kin_FCB group	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Bacteria	FCB group	Bacteroidetes/Chlorobi group	3.23909	2782	45	58.4	Scaffold	Bacteria	ok
39960	Eryt_lito_HTCC2594	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	Bacteria	Proteobacteria	Alphaproteobacteria	3.25135	3139	43	65.2	Complete Genome	Bacteria	ok
920	Acid_ferr_ATCC_53993	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria	Proteobacteria	Acidithiobacillia	3.25704	3320	50	58.4696	Complete Genome	Bacteria	ok
920	Acid_ferr_ATCC_23270	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Acidithiobacillia	Acidithiobacillales	Acidithiobacillaceae	Acidithiobacillus	Bacteria	Proteobacteria	Acidithiobacillia	3.25704	3320	88	58.4696	Complete Genome	Bacteria	ok
1352	Ente_faec_Aus0004	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Bacteria	Terrabacteria group	Firmicutes	3.25929	3238	47	37.6727	Complete Genome	Bacteria	ok
1352	Ente_faec_NRRL_B_2354	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Bacteria	Terrabacteria group	Firmicutes	3.25929	3238	48	37.6727	Complete Genome	Bacteria	ok
1352	Ente_faec_DO	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Bacteria	Terrabacteria group	Firmicutes	3.25929	3238	64	37.6727	Complete Genome	Bacteria	ok
1352	Ente_faec_T110	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Bacteria	Terrabacteria group	Firmicutes	3.25929	3238	65	37.6727	Complete Genome	Bacteria	ok
1352	Ente_faec_Aus0085_AUS0085	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Bacteria	Terrabacteria group	Firmicutes	3.25929	3238	76	37.6727	Complete Genome	Bacteria	ok
42256	Rubr_radi_RSPS_4	Bacteria	Kin_Terrabacteria group	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Bacteria	Terrabacteria group	Actinobacteria	3.26723	3200	47	66.7537	Complete Genome	Bacteria	ok
28112	Tann_fors_92A2	Bacteria	Kin_FCB group	Bacteroidetes	Bacteroidia	Bacteroidales	Tannerellaceae	Tannerella	Bacteria	FCB group	Bacteroidetes/Chlorobi group	3.27237	2725	46	47.1	Scaffold	Bacteria	ok
516051	Muri_luta_CC_HSB_11	Bacteria	Kin_FCB group	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Muricauda	Bacteria	FCB group	Bacteroidetes/Chlorobi group	3.27426	3019	40	45	Complete Genome	Bacteria	ok
92945	Keto_vulg_WSH_001	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ketogulonicigenium	Bacteria	Proteobacteria	Alphaproteobacteria	3.27639	3211	58	61.734	Complete Genome	Bacteria	ok
92945	Keto_vulg_Y25	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ketogulonicigenium	Bacteria	Proteobacteria	Alphaproteobacteria	3.27639	3211	60	61.734	Complete Genome	Bacteria	ok
1913989	gamm_prot_HdN1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Ord_unclassified Gammaproteobacteria	Fam_of_unclassified Gammaproteobacteria (miscellaneous)	Gen_unclassified Gammaproteobacteria (miscellaneous)	Bacteria	Proteobacteria	Gammaproteobacteria	3.27874	3135	51	49.9	Complete Genome	Bacteria	ok
1299	Dein_radi_R1	Bacteria	Kin_Terrabacteria group	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus	Bacteria	Terrabacteria group	Deinococcus-Thermus	3.28319	3189	51	66.6733	Complete Genome	Bacteria	ok
235	Bruc_abor_ZW053	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	47	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_BER	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	54	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_BFY	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	54	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_2308	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_3196	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_63_75	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_A13334	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_BDW	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_NCTC_10505	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_S19	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_bv_1_9_941	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_bv_2_86_8_59	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_bv_6_870	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
235	Bruc_abor_bv_9_C68	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.2895	3181	55	57.1706	Complete Genome	Bacteria	ok
36861	Thio_deni_ATCC_25259	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Betaproteobacteria	Nitrosomonadales	Thiobacillaceae	Thiobacillus	Bacteria	Proteobacteria	Betaproteobacteria	3.29365	3378	47	62.8	Scaffold	Bacteria	ok
28447	Clav_mich_michiganensis_NCPPB_382	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	Bacteria	Terrabacteria group	Actinobacteria	3.29572	3127	46	72.7	Scaffold	Bacteria	ok
28447	Clav_mich_nebraskensis_NCPPB_2581	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	Bacteria	Terrabacteria group	Actinobacteria	3.29572	3127	46	72.7	Scaffold	Bacteria	ok
28447	Clav_mich_sepedonicus_ATCC33113	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	Bacteria	Terrabacteria group	Actinobacteria	3.29572	3127	46	72.7	Scaffold	Bacteria	ok
28447	Clav_mich_insidiosus_R1_1	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Clavibacter	Bacteria	Terrabacteria group	Actinobacteria	3.29572	3127	47	72.7	Scaffold	Bacteria	ok
971	Sele_rumi_lactilytica_TAM6421	Bacteria	Kin_Terrabacteria group	Firmicutes	Negativicutes	Selenomonadales	Selenomonadaceae	Selenomonas	Bacteria	Terrabacteria group	Firmicutes	3.3001	3282	73	49.3	Scaffold	Bacteria	ok
451	Tatl_micd_ATCC33218	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Tatlockia	Bacteria	Proteobacteria	Gammaproteobacteria	3.31003	2940	47	40.5	Complete Genome	Bacteria	ok
29459	Bruc_meli_NI	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31186	3186	54	57.2	Complete Genome	Bacteria	ok
29459	Bruc_meli_bv_1_16M	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31186	3186	54	57.2	Complete Genome	Bacteria	ok
29459	Bruc_meli_bv_1_16M_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31186	3186	54	57.2	Complete Genome	Bacteria	ok
29459	Bruc_meli_ATCC_23457	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31186	3186	55	57.2	Complete Genome	Bacteria	ok
29459	Bruc_meli_M28	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31186	3186	55	57.2	Complete Genome	Bacteria	ok
29459	Bruc_meli_M5_90	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31186	3186	55	57.2	Complete Genome	Bacteria	ok
29459	Bruc_meli_bv_2_63_9	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31186	3186	55	57.2	Complete Genome	Bacteria	ok
29459	Bruc_meli_bv_3_Ether_ether	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31186	3186	55	57.2	Complete Genome	Bacteria	ok
36855	Bruc_cani_Oliveri	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31275	3157	49	57.2364	Complete Genome	Bacteria	ok
36855	Bruc_cani_ATCC_23365	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31275	3157	55	57.2364	Complete Genome	Bacteria	ok
36855	Bruc_cani_HSK_A52141	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31275	3157	55	57.2364	Complete Genome	Bacteria	ok
36855	Bruc_cani_RM6_66	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31275	3157	55	57.2364	Complete Genome	Bacteria	ok
36855	Bruc_cani_SVA13	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.31275	3157	55	57.2364	Complete Genome	Bacteria	ok
57705	Halo_muko_DSM_12286	Archaea	Kin_of_Euryarchaeota	Euryarchaeota	Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium	Archaea	Euryarchaeota	Stenosarchaea group	3.31606	3384	48	65.5063	Complete Genome	Archaea	ok
1879320	Rueg_TM1040	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Ruegeria	Bacteria	Proteobacteria	Alphaproteobacteria	3.31873	3578	64	62.8	Scaffold	Bacteria	ok
29461	Bruc_suis_ATCC_23445	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	54	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_bv_2_Bs143CITA	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	54	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_bv_2_Bs364CITA	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	54	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_bv_2_Bs396CITA	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	54	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_bv_2_PT09143	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	54	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_bv_2_PT09172	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	54	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_1330	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	55	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_1330_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	55	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_513UK	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	55	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_BSP	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	55	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_Human_AR_US_1981	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	55	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_VBI22	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	55	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_ZW046	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	55	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_bv_1_S2	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	55	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_bv_3_686	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	55	57.2716	Complete Genome	Bacteria	ok
29461	Bruc_suis_ZW043	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.3197	3154	58	57.2716	Complete Genome	Bacteria	ok
56811	Psyc_G	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Bacteria	Proteobacteria	Gammaproteobacteria	3.32484	2780	49	42.8	Scaffold	Bacteria	ok
56811	Psyc_PRwf_1	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Psychrobacter	Bacteria	Proteobacteria	Gammaproteobacteria	3.32484	2780	61	42.8	Scaffold	Bacteria	ok
120576	Bruc_pinn_6_566	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.33103	3182	55	57.2716	Complete Genome	Bacteria	ok
120576	Bruc_pinn_B2_94	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Bacteria	Proteobacteria	Alphaproteobacteria	3.33103	3182	55	57.2716	Complete Genome	Bacteria	ok
926	Thio_inte_K12	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Fam_Burkholderiales Genera incertae sedis	Thiomonas	Bacteria	Proteobacteria	Betaproteobacteria	3.34343	3126	49	65.0442	Complete Genome	Bacteria	ok
214856	Alis_fine_DSM_17242	Bacteria	Kin_FCB group	Bacteroidetes	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Bacteria	FCB group	Bacteroidetes/Chlorobi group	3.34962	2705	53	58.4	Scaffold	Bacteria	ok
1502	Clos_perf_ATCC_13124	Bacteria	Kin_Terrabacteria group	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Bacteria	Terrabacteria group	Firmicutes	3.35523	3046	93	28.3531	Complete Genome	Bacteria	ok
1502	Clos_perf_13	Bacteria	Kin_Terrabacteria group	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium	Bacteria	Terrabacteria group	Firmicutes	3.35523	3046	96	28.3531	Complete Genome	Bacteria	ok
28132	Prev_mela_ATCC_25845	Bacteria	Kin_FCB group	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Bacteria	FCB group	Bacteroidetes/Chlorobi group	3.3583	2696	49	41.068	Complete Genome	Bacteria	ok
586416	Terr_aidi_MP602	Bacteria	Kin_Terrabacteria group	Firmicutes	Bacilli	Bacillales	Bacillaceae	Terribacillus	Bacteria	Terrabacteria group	Firmicutes	3.38951	3489	56	42.6	Scaffold	Bacteria	ok
97084	Bact_mari_SJ	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	Bacteria	Proteobacteria	Oligoflexia	3.39324	3269	36	36.7	Complete Genome	Bacteria	ok
471189	Gord_pame_7_10_1_b_7_10_1_bT	Bacteria	Kin_Terrabacteria group	Actinobacteria	Coriobacteriia	Eggerthellales	Eggerthellaceae	Gordonibacter	Bacteria	Terrabacteria group	Actinobacteria	3.39944	3023	49	66.3	Scaffold	Bacteria	ok
1750	Prop_prop_F0230a	Bacteria	Kin_Terrabacteria group	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Pseudopropionibacterium	Bacteria	Terrabacteria group	Actinobacteria	3.40235	3041	48	66.1	Complete Genome	Bacteria	ok
58180	Desu_alas_G20	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Desulfovibrio	Bacteria	Proteobacteria	delta/epsilon subdivisions	3.40769	3056	72	58	Scaffold	Bacteria	ok
446	Legi_pneu_pneumophila_Thunder_Bay	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Bacteria	Proteobacteria	Gammaproteobacteria	3.40914	3042	41	38.3	Complete Genome	Bacteria	ok
446	Legi_pneu_pneumophila_Hextuple_2q_Philadelphia_1_Lp02	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Bacteria	Proteobacteria	Gammaproteobacteria	3.40914	3042	43	38.3	Complete Genome	Bacteria	ok
446	Legi_pneu_pneumophila_Hextuple_3a_Philadelphia_1_Lp02	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Bacteria	Proteobacteria	Gammaproteobacteria	3.40914	3042	43	38.3	Complete Genome	Bacteria	ok
446	Legi_pneu_Lens	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Bacteria	Proteobacteria	Gammaproteobacteria	3.40914	3042	44	38.3	Complete Genome	Bacteria	ok
446	Legi_pneu_pneumophila_ATCC_43290	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Bacteria	Proteobacteria	Gammaproteobacteria	3.40914	3042	46	38.3	Complete Genome	Bacteria	ok
446	Legi_pneu_pneumophila_LPE509	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Bacteria	Proteobacteria	Gammaproteobacteria	3.40914	3042	46	38.3	Complete Genome	Bacteria	ok
446	Legi_pneu_pneumophila_Lorraine	Bacteria	Kin_of_Proteobacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella	Bacteria	Proteobacteria	Gammaproteobacteria	3.40914	3042	46	38.3	Complete Genome	Bacteria	ok
